long,lat,group,region,subregion,polyname
-78.38636016845703,36.22239303588867,1949,north carolina,vance,"north carolina,vance"
-78.41500091552734,36.159366607666016,1949,north carolina,vance,"north carolina,vance"
-78.500946044921875,36.17655563354492,1949,north carolina,vance,"north carolina,vance"
-78.500946044921875,36.46876525878906,1949,north carolina,vance,"north carolina,vance"
-78.4952163696289,36.4859504699707,1949,north carolina,vance,"north carolina,vance"
-78.44364929199219,36.53752136230469,1949,north carolina,vance,"north carolina,vance"
-78.317596435546875,36.53752136230469,1949,north carolina,vance,"north carolina,vance"
-78.90201568603516,35.8557014465332,1950,north carolina,wake,"north carolina,wake"
-78.84471893310547,35.8557014465332,1950,north carolina,wake,"north carolina,wake"
-78.81034088134766,35.918724060058594,1950,north carolina,wake,"north carolina,wake"
-78.770233154296875,35.918724060058594,1950,north carolina,wake,"north carolina,wake"
-78.7358627319336,35.9359130859375,1950,north carolina,wake,"north carolina,wake"
-78.71294403076172,35.97029113769531,1950,north carolina,wake,"north carolina,wake"
-78.71294403076172,35.99320983886719,1950,north carolina,wake,"north carolina,wake"
-78.71294403076172,36.01612854003906,1950,north carolina,wake,"north carolina,wake"
-78.724395751953125,36.027584075927734,1950,north carolina,wake,"north carolina,wake"
-78.74159240722656,36.02185821533203,1950,north carolina,wake,"north carolina,wake"
-78.75878143310547,36.027584075927734,1950,north carolina,wake,"north carolina,wake"
-78.75878143310547,36.044776916503906,1950,north carolina,wake,"north carolina,wake"
-78.75878143310547,36.06196594238281,1950,north carolina,wake,"north carolina,wake"
-78.68428802490234,36.06196594238281,1950,north carolina,wake,"north carolina,wake"
-78.53532409667969,36.004669189453125,1950,north carolina,wake,"north carolina,wake"
-78.44364929199219,35.97602081298828,1950,north carolina,wake,"north carolina,wake"
-78.42646789550781,35.94737243652344,1950,north carolina,wake,"north carolina,wake"
-78.39781188964844,35.9359130859375,1950,north carolina,wake,"north carolina,wake"
-78.39208221435547,35.93018341064453,1950,north carolina,wake,"north carolina,wake"
-78.363433837890625,35.92445373535156,1950,north carolina,wake,"north carolina,wake"
-78.35197448730469,35.918724060058594,1950,north carolina,wake,"north carolina,wake"
-78.34625244140625,35.907264709472656,1950,north carolina,wake,"north carolina,wake"
-78.29468536376953,35.87862014770508,1950,north carolina,wake,"north carolina,wake"
-78.2774887084961,35.867156982421875,1950,north carolina,wake,"north carolina,wake"
-78.24884796142578,35.81559371948242,1950,north carolina,wake,"north carolina,wake"
-78.47802734375,35.70100021362305,1950,north carolina,wake,"north carolina,wake"
-78.70721435546875,35.51765441894531,1950,north carolina,wake,"north carolina,wake"
-78.9134750366211,35.58641052246094,1950,north carolina,wake,"north carolina,wake"
-78.98796081542969,35.60932922363281,1950,north carolina,wake,"north carolina,wake"
-78.90201568603516,35.8557014465332,1950,north carolina,wake,"north carolina,wake"
-78.0425796508789,36.53752136230469,1951,north carolina,warren,"north carolina,warren"
-77.89361572265625,36.53752136230469,1951,north carolina,warren,"north carolina,warren"
-77.89361572265625,36.50886917114258,1951,north carolina,warren,"north carolina,warren"
-77.89361572265625,36.44011306762695,1951,north carolina,warren,"north carolina,warren"
-77.89361572265625,36.365631103515625,1951,north carolina,warren,"north carolina,warren"
-77.92799377441406,36.273956298828125,1951,north carolina,warren,"north carolina,warren"
-77.956634521484375,36.233848571777344,1951,north carolina,warren,"north carolina,warren"
-77.99101257324219,36.18801498413086,1951,north carolina,warren,"north carolina,warren"
-78.01966857910156,36.205204010009766,1951,north carolina,warren,"north carolina,warren"
-78.094146728515625,36.21665954589844,1951,north carolina,warren,"north carolina,warren"
-78.1170654296875,36.22239303588867,1951,north carolina,warren,"north carolina,warren"
-78.12852478027344,36.233848571777344,1951,north carolina,warren,"north carolina,warren"
-78.1342544555664,36.233848571777344,1951,north carolina,warren,"north carolina,warren"
-78.16290283203125,36.233848571777344,1951,north carolina,warren,"north carolina,warren"
-78.23738861083984,36.251041412353516,1951,north carolina,warren,"north carolina,warren"
-78.2832260131836,36.251041412353516,1951,north carolina,warren,"north carolina,warren"
-78.28895568847656,36.25676727294922,1951,north carolina,warren,"north carolina,warren"
-78.317596435546875,36.25676727294922,1951,north carolina,warren,"north carolina,warren"
-78.2832260131836,36.2911491394043,1951,north carolina,warren,"north carolina,warren"
-78.2774887084961,36.31406784057617,1951,north carolina,warren,"north carolina,warren"
-78.317596435546875,36.53752136230469,1951,north carolina,warren,"north carolina,warren"
-78.0425796508789,36.53752136230469,1951,north carolina,warren,"north carolina,warren"
-76.8279037475586,35.69527053833008,1952,north carolina,washington,"north carolina,washington"
-76.81645202636719,35.74110794067383,1952,north carolina,washington,"north carolina,washington"
-76.80499267578125,35.7640266418457,1952,north carolina,washington,"north carolina,washington"
-76.782073974609375,35.81559371948242,1952,north carolina,washington,"north carolina,washington"
-76.7763442993164,35.84423828125,1952,north carolina,washington,"north carolina,washington"
-76.77061462402344,35.87862014770508,1952,north carolina,washington,"north carolina,washington"
-76.74769592285156,35.88434600830078,1952,north carolina,washington,"north carolina,washington"
-76.736236572265625,35.90153884887695,1952,north carolina,washington,"north carolina,washington"
-76.72477722167969,35.918724060058594,1952,north carolina,washington,"north carolina,washington"
-76.67893981933594,35.918724060058594,1952,north carolina,washington,"north carolina,washington"
-76.552886962890625,35.94164276123047,1952,north carolina,washington,"north carolina,washington"
-76.507049560546875,35.94164276123047,1952,north carolina,washington,"north carolina,washington"
-76.466949462890625,35.94737243652344,1952,north carolina,washington,"north carolina,washington"
-76.44403076171875,35.97029113769531,1952,north carolina,washington,"north carolina,washington"
-76.415374755859375,35.97602081298828,1952,north carolina,washington,"north carolina,washington"
-76.398193359375,35.97602081298828,1952,north carolina,washington,"north carolina,washington"
-76.38673400878906,35.96455764770508,1952,north carolina,washington,"north carolina,washington"
-76.38673400878906,35.94737243652344,1952,north carolina,washington,"north carolina,washington"
-76.38673400878906,35.93018341064453,1952,north carolina,washington,"north carolina,washington"
-76.375274658203125,35.92445373535156,1952,north carolina,washington,"north carolina,washington"
-76.375274658203125,35.912994384765625,1952,north carolina,washington,"north carolina,washington"
-76.35235595703125,35.867156982421875,1952,north carolina,washington,"north carolina,washington"
-76.398193359375,35.798404693603516,1952,north carolina,washington,"north carolina,washington"
-76.398193359375,35.70100021362305,1952,north carolina,washington,"north carolina,washington"
-76.63310241699219,35.70100021362305,1952,north carolina,washington,"north carolina,washington"
-76.8279037475586,35.69527053833008,1952,north carolina,washington,"north carolina,washington"
-81.81837463378906,36.113529205322266,1953,north carolina,watauga,"north carolina,watauga"
-81.829833984375,36.165096282958984,1953,north carolina,watauga,"north carolina,watauga"
-81.85847473144531,36.17655563354492,1953,north carolina,watauga,"north carolina,watauga"
-81.85847473144531,36.1994743347168,1953,north carolina,watauga,"north carolina,watauga"
-81.87567138671875,36.22812271118164,1953,north carolina,watauga,"north carolina,watauga"
-81.86994171142578,36.233848571777344,1953,north carolina,watauga,"north carolina,watauga"
-81.85847473144531,36.233848571777344,1953,north carolina,watauga,"north carolina,watauga"
-81.8470230102539,36.233848571777344,1953,north carolina,watauga,"north carolina,watauga"
-81.8470230102539,36.251041412353516,1953,north carolina,watauga,"north carolina,watauga"
-81.86994171142578,36.325523376464844,1953,north carolina,watauga,"north carolina,watauga"
-81.829833984375,36.34844207763672,1953,north carolina,watauga,"north carolina,watauga"
-81.80118560791016,36.34844207763672,1953,north carolina,watauga,"north carolina,watauga"
-81.7553482055664,36.34271240234375,1953,north carolina,watauga,"north carolina,watauga"
-81.715240478515625,36.34271240234375,1953,north carolina,watauga,"north carolina,watauga"
-81.715240478515625,36.365631103515625,1953,north carolina,watauga,"north carolina,watauga"
-81.7209701538086,36.38282012939453,1953,north carolina,watauga,"north carolina,watauga"
-81.70378112792969,36.371360778808594,1953,north carolina,watauga,"north carolina,watauga"
-81.65794372558594,36.34844207763672,1953,north carolina,watauga,"north carolina,watauga"
-81.6350326538086,36.33698272705078,1953,north carolina,watauga,"north carolina,watauga"
-81.577728271484375,36.28541564941406,1953,north carolina,watauga,"north carolina,watauga"
-81.56053924560547,36.279685974121094,1953,north carolina,watauga,"north carolina,watauga"
-81.50325012207031,36.233848571777344,1953,north carolina,watauga,"north carolina,watauga"
-81.4803237915039,36.22239303588867,1953,north carolina,watauga,"north carolina,watauga"
-81.55481719970703,36.119258880615234,1953,north carolina,watauga,"north carolina,watauga"
-81.6292953491211,36.119258880615234,1953,north carolina,watauga,"north carolina,watauga"
-81.65794372558594,36.119258880615234,1953,north carolina,watauga,"north carolina,watauga"
-81.68087005615234,36.119258880615234,1953,north carolina,watauga,"north carolina,watauga"
-81.81837463378906,36.113529205322266,1953,north carolina,watauga,"north carolina,watauga"
-78.30614471435547,35.28274154663086,1954,north carolina,wayne,"north carolina,wayne"
-78.28895568847656,35.3113899230957,1954,north carolina,wayne,"north carolina,wayne"
-78.26603698730469,35.3113899230957,1954,north carolina,wayne,"north carolina,wayne"
-78.23738861083984,35.32284927368164,1954,north carolina,wayne,"north carolina,wayne"
-78.21446990966797,35.328575134277344,1954,north carolina,wayne,"north carolina,wayne"
-78.208740234375,35.35149383544922,1954,north carolina,wayne,"north carolina,wayne"
-78.18009185791016,35.35149383544922,1954,north carolina,wayne,"north carolina,wayne"
-78.16863250732422,35.35722732543945,1954,north carolina,wayne,"north carolina,wayne"
-78.15144348144531,35.42598342895508,1954,north carolina,wayne,"north carolina,wayne"
-78.094146728515625,35.53483963012695,1954,north carolina,wayne,"north carolina,wayne"
-78.07122802734375,35.58641052246094,1954,north carolina,wayne,"north carolina,wayne"
-78.07122802734375,35.592140197753906,1954,north carolina,wayne,"north carolina,wayne"
-78.01966857910156,35.58641052246094,1954,north carolina,wayne,"north carolina,wayne"
-77.8305892944336,35.58641052246094,1954,north carolina,wayne,"north carolina,wayne"
-77.8305892944336,35.56349182128906,1954,north carolina,wayne,"north carolina,wayne"
-77.8305892944336,35.460357666015625,1954,north carolina,wayne,"north carolina,wayne"
-77.8305892944336,35.43743896484375,1954,north carolina,wayne,"north carolina,wayne"
-77.819122314453125,35.420249938964844,1954,north carolina,wayne,"north carolina,wayne"
-77.81340026855469,35.4030647277832,1954,north carolina,wayne,"north carolina,wayne"
-77.80767059326172,35.3916015625,1954,north carolina,wayne,"north carolina,wayne"
-77.819122314453125,35.36295700073242,1954,north carolina,wayne,"north carolina,wayne"
-77.8248519897461,35.35149383544922,1954,north carolina,wayne,"north carolina,wayne"
-77.83631896972656,35.18533706665039,1954,north carolina,wayne,"north carolina,wayne"
-77.89933776855469,35.168148040771484,1954,north carolina,wayne,"north carolina,wayne"
-77.9222640991211,35.17961120605469,1954,north carolina,wayne,"north carolina,wayne"
-77.93944549560547,35.18533706665039,1954,north carolina,wayne,"north carolina,wayne"
-77.96236419677734,35.17961120605469,1954,north carolina,wayne,"north carolina,wayne"
-77.98528289794922,35.17961120605469,1954,north carolina,wayne,"north carolina,wayne"
-78.002471923828125,35.19106674194336,1954,north carolina,wayne,"north carolina,wayne"
-78.03112030029297,35.19679641723633,1954,north carolina,wayne,"north carolina,wayne"
-78.05403900146484,35.19679641723633,1954,north carolina,wayne,"north carolina,wayne"
-78.05977630615234,35.18533706665039,1954,north carolina,wayne,"north carolina,wayne"
-78.07122802734375,35.17961120605469,1954,north carolina,wayne,"north carolina,wayne"
-78.16290283203125,35.18533706665039,1954,north carolina,wayne,"north carolina,wayne"
-78.16290283203125,35.19679641723633,1954,north carolina,wayne,"north carolina,wayne"
-78.24311828613281,35.22544479370117,1954,north carolina,wayne,"north carolina,wayne"
-78.25457763671875,35.23690414428711,1954,north carolina,wayne,"north carolina,wayne"
-78.28895568847656,35.26555252075195,1954,north carolina,wayne,"north carolina,wayne"
-78.30614471435547,35.28274154663086,1954,north carolina,wayne,"north carolina,wayne"
-81.55481719970703,36.119258880615234,1955,north carolina,wilkes,"north carolina,wilkes"
-81.4803237915039,36.22239303588867,1955,north carolina,wilkes,"north carolina,wilkes"
